sample_idx,original_prediction,baseline_prediction,predicted_class,r2_mean,r2_std,deletion_auc_abs,insertion_auc_abs,gap_auc_abs,deletion_auc_positive_first,insertion_auc_positive_first,gap_auc_positive_first,n_segments,n_positive_segments,error
135,0.7353083491325378,0.0084176491945981,1,-0.6894859234941622,0.615203568868337,0.4774413898897667,0.883216111196412,0.4057747213066452,0.2677258108956771,0.8898244781626595,0.6220986672669824,36,19,
136,0.0082254596054553,0.0084176491945981,0,0.3545792905566157,0.121874308959238,0.0092712300053487,0.0077831679825774,-0.0014880620227712,0.0094449855645911,0.0076327174643261,-0.001812268100265,36,6,
137,0.0149116450920701,0.0084176491945981,0,-1.9861383758158384,1.8389118052150464,0.0058615050188058,0.006832552077766,0.0009710470589602,0.0257782158700542,0.0087042508407463,-0.0170739650293079,36,14,
138,0.0079832123592495,0.0084176491945981,0,-0.0305891766137006,0.0463112235797417,0.0082105617171951,0.0083218290337494,0.0001112673165542,0.0082105617171951,0.0083218290337494,0.0001112673165542,35,0,
139,0.9947367310523988,0.0084176491945981,1,-0.6059805120801582,0.3570963390991193,0.8911617444569453,0.855906947205464,-0.0352547972514812,0.4477341559931026,0.934738705555598,0.4870045495624953,36,17,
140,0.2271962761878967,0.0084176491945981,0,-0.7839070717400527,1.4533995726805802,0.0699914602381694,0.2331866410095244,0.1631951807713549,0.2165361361241795,0.1187733247513986,-0.0977628113727809,36,11,
141,0.0108732115477323,0.0084176491945981,0,-0.6408990480668735,0.3994369849123366,0.1036963273848717,0.1104761629313644,0.0067798355464926,0.595525974356052,0.0229923629919218,-0.5725336113641302,36,19,
142,0.0085654258728027,0.0084176491945981,0,-3.244722497356894,7.09516684253942,0.0096302999752677,0.0092210036236792,-0.0004092963515884,0.0617380069258312,0.0102057186627967,-0.0515322882630344,36,17,
143,0.9939553141593932,0.0084176491945981,1,-0.920411435516127,0.8972175245092159,0.6116912597272959,0.7623097147378657,0.1506184550105698,0.2102140311710258,0.8264686149856044,0.6162545838145786,36,17,
144,0.9999932050704956,0.0084176491945981,1,-0.8383506249031637,0.1831330949419126,0.7265865418971597,0.524247841923026,-0.2023386999741336,0.0660010362585815,0.8195601354042689,0.7535590991456873,36,16,
145,0.0089680273085832,0.0084176491945981,0,-3.1870171419159874,2.964836788575333,0.0143251054040673,0.0100299204027073,-0.00429518500136,0.0997643122035596,0.0132248190800762,-0.0865394931234833,36,20,
146,0.009325448423624,0.0084176491945981,0,0.4098529810198236,0.0932793361060002,0.0089611924356884,0.0095094548176146,0.0005482623819261,0.0112477041418767,0.0081247496418654,-0.0031229545000112,36,14,
147,0.3625633418560028,0.0084176491945981,0,-0.4470491482510891,0.2108130547029727,0.4213752790043751,0.5525303449895648,0.1311550659851896,0.708118372803761,0.1062916857966098,-0.6018266870071511,36,20,
148,0.1781335771083831,0.0084176491945981,0,-1.1510769261325542,1.0701592296651246,0.6823151904003074,0.8140585493658565,0.1317433589655491,0.7420763214532698,0.2405219876285022,-0.5015543338247677,36,20,
149,0.0087015116587281,0.0084176491945981,0,0.2306845194157377,0.0712698666566353,0.0094260597963713,0.0086453785705897,-0.0007806812257816,0.0107032662878433,0.0076043888823025,-0.0030988774055408,36,11,
150,0.0146113168448209,0.0084176491945981,0,-2.62600572191336,5.45942828155273,0.0091854235829992,0.022546032236682,0.0133606086536828,0.1330878604462163,0.0117767980684422,-0.121311062377774,36,18,
151,0.1207079291343689,0.0084176491945981,0,-2.2405840610518086,2.2814583228693683,0.6292937805927875,0.8676609612173505,0.2383671806245629,0.8186510461641269,0.5815470768656177,-0.2371039692985092,36,19,
152,1.0,0.0084176491945981,1,-0.5629425610234717,0.26208382894603,0.9489994808617566,0.986227919658025,0.0372284387962684,0.6436089171799166,0.9862280156877306,0.3426190985078139,36,17,
153,0.0088005298748612,0.0084176491945981,0,0.3011818761550773,0.4064152885513445,0.0096835380213128,0.0096133441871239,-7.019383418891377e-05,0.0141485317920645,0.0068489123239285,-0.0072996194681359,36,13,
154,0.0079331025481224,0.0084176491945981,0,-0.0500472759414639,0.0352420698840313,0.0080470182907043,0.008418743032962,0.0003717247422577,0.0080470182907043,0.008418743032962,0.0003717247422577,36,0,
155,0.0080823376774787,0.0084176491945981,0,0.1520425977787393,0.1493156829345255,0.0081895302282646,0.008689602293695,0.0005000720654303,0.0085300605537162,0.0084896040433603,-4.045651035590112e-05,36,5,
156,0.1898739486932754,0.0084176491945981,0,-0.7211005315398029,0.4476836991699199,0.0323284382207526,0.2252105352719001,0.1928820970511475,0.3216735326762621,0.1507734333855397,-0.1709000992907224,36,15,
157,0.0143270669505,0.0084176491945981,0,-1.5255254543116588,1.6928868686346787,0.0121380170275058,0.0126071088681263,0.0004690918406205,0.0193278802026595,0.0086776053499696,-0.0106502748526898,35,15,
158,1.0,0.0084176491945981,1,-0.6354599764541538,0.3860036500965088,0.9111691480502484,0.5980235936324982,-0.3131455544177502,0.2167259022251922,0.9203828684985638,0.7036569662733716,36,15,
159,1.0,0.0084176491945981,1,-0.489805616559126,0.5966595809556468,0.3945356501156764,0.6496921393990088,0.2551564892833324,0.2083359636761826,0.8222906248959848,0.6139546612198021,36,18,
160,0.0478748530149459,0.0084176491945981,0,-7.881365735863421,11.473336795770477,0.0213691306667492,0.0294203014378177,0.0080511707710684,0.3859008824866679,0.0248212183607089,-0.3610796641259589,36,17,
161,0.0079125445336103,0.0084176491945981,0,-42.79710311071672,68.81414943797931,0.0334264460252597,0.01204969925392,-0.0213767467713397,0.3223318528228749,0.0093074439791962,-0.3130244088436787,36,14,
162,0.0076135429553687,0.0084176491945981,0,0.6023678363471227,0.1024076543803626,0.0083013631325836,0.0080636261781263,-0.0002377369544572,0.0084316437779408,0.0078330604074936,-0.0005985833704471,36,3,
163,0.0088366270065307,0.0084176491945981,0,-1.1390406556538335,1.9895522011072224,0.0098434904745469,0.008031054917309,-0.0018124355572379,0.0357848725074695,0.0061849754161408,-0.0295998970913286,36,19,
164,1.0,0.0084176491945981,1,-0.8733494330789174,0.9111230659910344,0.5700692084516598,0.8720202917336589,0.3019510832819991,0.2445123140551879,0.827577067184333,0.5830647531291451,36,20,
165,1.0,0.0084176491945981,1,-1.055388434326214,0.7221408105044135,0.4743422110667725,0.5566595908528924,0.0823173797861198,0.1323818817173145,0.8467495274574807,0.7143676457401661,36,15,
166,0.608827531337738,0.0084176491945981,1,-0.2542074965964171,0.0338162094400371,0.3164233739616884,0.8385912886475733,0.5221679146858849,0.0992136543892047,0.8713003982686335,0.7720867438794288,36,20,
167,1.0,0.0084176491945981,1,-0.9407624783863288,0.745394875430822,0.7482939554125912,0.803989084427843,0.0556951290152517,0.2962270382024485,0.9584502445326912,0.6622232063302427,36,17,
168,0.0089838998392224,0.0084176491945981,0,-4.2283760654742775,7.72662805412161,0.0105552169132149,0.0111628462715695,0.0006076293583545,0.0158498843148764,0.0108006582854108,-0.0050492260294655,36,18,
169,0.007651915308088,0.0084176491945981,0,0.2510525591367702,0.1171137453968391,0.0082393571113546,0.0078201579421551,-0.0004191991691995,0.0089054247623102,0.0074842989755173,-0.0014211257867929,36,8,
170,0.0083586275577545,0.0084176491945981,0,-0.044162165638493,0.0568445508479409,0.0084768066234472,0.0083030070333431,-0.0001737995901041,0.0084768066234472,0.0083030070333431,-0.0001737995901041,36,0,
171,0.0127743631601333,0.0084176491945981,0,-1.4272818078909064,1.935303820905152,0.0349179961615138,0.015363479938565,-0.0195545162229488,0.2700925557874143,0.0159699586996187,-0.2541225970877955,36,17,
172,0.9999997615814208,0.0084176491945981,1,-0.517533058697423,0.4398568946372836,0.8461430762287198,0.6296052917475662,-0.2165377844811535,0.2026827194702789,0.7848211206531787,0.5821384011828997,36,20,
173,0.008201714605093,0.0084176491945981,0,0.0822963110145569,0.1025405041913595,0.0091138573673864,0.0086629987797803,-0.000450858587606,0.0093517340202298,0.008586974387678,-0.0007647596325518,36,6,
174,0.985870361328125,0.0084176491945981,1,-1.0834625694548907,1.4680562844884573,0.3537910628360195,0.5536817002035201,0.1998906373675006,0.017296820367687,0.3957637696028339,0.3784669492351469,36,21,
175,0.0967267975211143,0.0084176491945981,0,-0.6592441988175712,0.210706659192852,0.7096085202776722,0.5618846774127128,-0.1477238428649594,0.6512958963737926,0.1006654158361865,-0.5506304805376061,36,14,
176,0.0326569266617298,0.0084176491945981,0,-1.0008764458635262,0.6906786068456195,0.2581736299778438,0.1318614864301506,-0.1263121435476932,0.3309921291139391,0.2006765882375071,-0.1303155408764319,36,19,
177,0.0086387414485216,0.0084176491945981,0,-0.6004799072080123,0.2687464386132405,0.0219163189775177,0.1202624827091183,0.0983461637316005,0.1942479061228888,0.0694605430322034,-0.1247873630906854,35,15,
178,0.9999992847442628,0.0084176491945981,1,-0.4269790577620537,0.5195532221320738,0.4278969220915516,0.771504523437356,0.3436076013458043,0.0165487246297143,0.930750625479656,0.9142019008499416,36,19,
179,0.008046249859035,0.0084176491945981,0,0.1065168855408122,0.1834941566564759,0.0082205553383876,0.0084359595138165,0.0002154041754288,0.0082347693387418,0.008452208350516,0.0002174390117741,36,1,
180,0.8974258303642273,0.0084176491945981,1,-0.8251050968280534,0.4547838701729337,0.4003257943704997,0.4462372352196173,0.0459114408491176,0.2998428738728777,0.9709080316954188,0.6710651578225411,36,18,
181,1.0,0.0084176491945981,1,-0.1534351998440262,0.5890129111804194,0.6636477316642665,0.8916225573436047,0.2279748256793382,0.3405067029719551,0.902535418397747,0.5620287154257919,36,19,
182,0.9361512660980223,0.0084176491945981,1,0.0170672303665229,0.2843557337654488,0.1077870979918063,0.8790084429913096,0.7712213449995033,0.0182394141263152,0.9279911211795276,0.9097517070532124,36,15,
183,0.0194989312440156,0.0084176491945981,0,-0.6198582424568695,0.5200538343339458,0.487170538580459,0.6605209710800813,0.1733504324996223,0.6679734925273806,0.4241611803445266,-0.2438123121828539,36,15,
184,0.0081188231706619,0.0084176491945981,0,0.2018129311477872,0.2099996405373307,0.010050936239875,0.0081182668218389,-0.0019326694180361,0.0114295988395396,0.008016285020858,-0.0034133138186815,36,12,
185,0.0100387027487158,0.0084176491945981,0,-0.6154951664384971,0.3081314288101506,0.196218513484512,0.2253710735589265,0.0291525600744145,0.3034811015906078,0.0200794575370049,-0.2834016440536028,35,21,
186,0.9999992847442628,0.0084176491945981,1,-0.3141024482958744,0.302589826328585,0.9029224110353324,0.952945951372385,0.0500235403370525,0.1992393051432299,0.9655748825106356,0.7663355773674058,36,21,
187,0.998230516910553,0.0084176491945981,1,-0.754075244751068,0.2604921943452841,0.8748509842488501,0.9853595975372528,0.1105086132884025,0.819296282077304,0.9860214011536704,0.1667251190763665,36,16,
188,0.0133015261963009,0.0084176491945981,0,-2.2184114633056744,1.6258614578603727,0.1941560850633928,0.7762312011586295,0.5820751160952367,0.5698163776606736,0.2731340205407946,-0.296682357119879,36,21,
189,0.0082064513117074,0.0084176491945981,0,-8.491265829438957,13.002003489346976,0.0112015322989059,0.0101099999285199,-0.001091532370386,0.1302734927739948,0.0063297193458614,-0.1239437734281333,36,15,
190,0.014537033624947,0.0084176491945981,0,-4.1596823194733705,8.95846018121564,0.013262428330361,0.0161931880801502,0.0029307597497892,0.0533878531746773,0.0090479768243514,-0.0443398763503258,36,20,
191,0.045757919549942,0.0084176491945981,0,-0.844363263824528,0.6290707531194888,0.5854466373720358,0.7044303934607241,0.1189837560886882,0.7355545668287958,0.2028687110460463,-0.5326858557827495,36,14,
192,1.0,0.0084176491945981,1,-0.5511239971342412,0.5270199763326833,0.2926898773668792,0.958450241919814,0.6657603645529346,0.0695626449895121,0.9028946830528906,0.8333320380633784,36,19,
193,1.0,0.0084176491945981,1,-1.1250383236666956,0.4464572171978571,0.8486356470837361,0.9294153433406286,0.0807796962568925,0.4592604892051848,0.9584474769265702,0.4991869877213853,36,19,
194,0.0091178324073553,0.0084176491945981,0,0.5606144374268072,0.0654005887944871,0.0101584922004905,0.0094859267636719,-0.0006725654368185,0.0143296161614772,0.0079730448520018,-0.0063565713094754,36,12,
195,0.0082652829587459,0.0084176491945981,0,0.202217379098072,0.1504836489678273,0.0086796377371582,0.0083298124631659,-0.0003498252739922,0.0089403145636121,0.0081160941626876,-0.0008242204009244,36,5,
196,0.0164605230093002,0.0084176491945981,0,-0.4266314304666802,0.6478699938066107,0.1839397260660513,0.1336001846909009,-0.0503395413751504,0.8318990832194686,0.0437984563389041,-0.7881006268805645,36,18,
197,0.0068409419618546,0.0084176491945981,0,-4.845399675179118,7.191170854810562,0.0079144903769095,0.0088823909431488,0.0009679005662393,0.1643070101789716,0.0144884622422978,-0.1498185479366738,36,23,
198,0.007786292117089,0.0084176491945981,0,0.1278922082478989,0.3606596960704415,0.0090040029026567,0.0087551800663479,-0.0002488228363088,0.0196713210187024,0.0063319337657756,-0.0133393872529268,36,18,
199,0.0095141232013702,0.0084176491945981,0,-1.0409977583612455,0.7162275371586531,0.6375312226332931,0.7355909567817839,0.0980597341484907,0.4984566196411227,0.2887534777104482,-0.2097031419306745,36,18,
200,0.9999986886978148,0.0084176491945981,1,-0.7039216433622941,0.3023657470497056,0.7579481931793296,0.9583537044365786,0.200405511257249,0.3454767631675997,0.9306724889773048,0.5851957258097051,36,20,
201,1.0,0.0084176491945981,1,-0.6612015598068696,0.5875535213023749,0.0762834509542612,0.8493645475375362,0.773081096583275,0.0616402421083236,0.9862146510018244,0.9245744088935006,36,17,
202,0.9992040991783142,0.0084176491945981,1,-0.0787452673922739,0.2494594053463433,0.2167660928959473,0.8899681007282603,0.673202007832313,0.1810286552070194,0.9630092721846368,0.7819806169776174,36,19,
203,0.0075969630852341,0.0084176491945981,0,0.1028301226984165,0.1647319052410414,0.0079271059043498,0.008267254452221,0.0003401485478712,0.0080888461606163,0.0082403088324806,0.0001514626718643,36,2,
204,0.9999984502792358,0.0084176491945981,1,-0.5169420246907376,0.3672906442867267,0.5643051325745195,0.823631424560315,0.2593262919857955,0.3456548691014221,0.9340375960908004,0.5883827269893782,36,19,
205,0.1291196048259735,0.0084176491945981,0,-1.3378552072540817,0.7822115982783588,0.0131749164291991,0.0658638299209997,0.0526889134918005,0.3715072328535219,0.0872385514040397,-0.2842686814494822,36,14,
206,0.0065495017915964,0.0084176491945981,0,0.5579501706729321,0.0632433257299461,0.0092824931101252,0.0081518045238529,-0.0011306885862722,0.0140225872552643,0.0060400550460649,-0.0079825322091993,36,17,
207,0.0066591426730155,0.0084176491945981,0,-11.104025816460654,17.973332955414232,0.0106420616179497,0.007792144599888,-0.0028499170180617,0.2803109049434877,0.0040918059174954,-0.2762190990259922,36,19,
208,0.0091450912877917,0.0084176491945981,0,0.4044792332508866,0.1481967117138585,0.0081609999095754,0.0115467702703816,0.0033857703608061,0.0117218507985983,0.0087894938753119,-0.0029323569232864,35,14,
209,1.0,0.0084176491945981,1,-0.3650583017099062,0.3107042227178859,0.0417841314251834,0.2362202513564154,0.194436119931232,0.1876513873630167,0.929889562487612,0.7422381751245953,36,21,
210,0.9952415227890016,0.0084176491945981,1,-0.2648184340752587,0.5932442009213612,0.5831975712887167,0.635756922986022,0.0525593516973053,0.2325764934908735,0.8359394482233459,0.6033629547324724,36,19,
211,0.0083044692873954,0.0084176491945981,0,0.199765302651359,0.1207849163959844,0.0086652013576693,0.0083011680205042,-0.000364033337165,0.0089153343966851,0.0081084936391562,-0.0008068407575289,36,6,
212,0.9675046801567078,0.0084176491945981,1,-1.0412661264517389,0.5146093673669465,0.978465951151318,0.9305755702985656,-0.0478903808527523,0.6072938230226508,0.9793779907955064,0.3720841677728556,36,18,
213,0.995971977710724,0.0084176491945981,1,-0.6389614903464602,0.8054310981187921,0.6630708099234781,0.7526205102780036,0.0895497003545254,0.031635220764953,0.8684729906597307,0.8368377698947776,35,17,
214,0.0082682110369205,0.0084176491945981,0,0.3291433034089219,0.079962099918411,0.0079430128181619,0.008983110796128,0.001040097977966,0.0080193775572947,0.0088353122451475,0.0008159346878528,35,2,
215,0.9999996423721312,0.0084176491945981,1,-1.0362539358315588,0.2943904761407782,0.7976678715915315,0.9410979598760606,0.143430088284529,0.3373313860363559,0.98601533472538,0.648683948689024,36,18,
216,0.0074850646778941,0.0084176491945981,0,0.4005668047273557,0.0973446896300607,0.0080890611213232,0.0078754072343664,-0.0002136538869568,0.0136733314554606,0.00552671293595,-0.0081466185195105,35,19,
217,0.0071764402091503,0.0084176491945981,0,-3.837736835919963,4.105297374505202,0.0092687333882268,0.011266286096846,0.0019975527086191,0.2227101390405247,0.0514984464065896,-0.1712116926339351,36,23,
218,1.0,0.0084176491945981,1,-0.8592453209888322,0.3764406077594475,0.0698925652013607,0.7362338027064763,0.6663412375051155,0.2356662669612593,0.9862046506669786,0.7505383837057193,36,22,
219,0.00825463142246,0.0084176491945981,0,0.2678557026829898,0.0936311260993885,0.0088262288417253,0.0084070854484,-0.0004191433933253,0.0099964669595162,0.007633553028831,-0.0023629139306851,36,12,
220,0.0079732974991202,0.0084176491945981,0,0.0799292591210758,0.074443091507733,0.0083516190708097,0.0081815355095184,-0.0001700835612912,0.008594760697128,0.0080156072120492,-0.0005791534850787,36,7,
221,0.0083443121984601,0.0084176491945981,0,0.2383679976747311,0.1032878801307359,0.00854974197379,0.011223162485597,0.002673420511807,0.0118034144397825,0.0073410133417281,-0.0044624010980543,36,16,
222,0.0270766485482454,0.0084176491945981,0,-0.6951331969949035,0.3930644508721252,0.6563486164345198,0.7213449476079806,0.0649963311734608,0.8612521035182806,0.4197992838632051,-0.4414528196550755,36,15,
